Time,Dist,Curv,PathX,PathY,Speed,PathHeading,LatGap,YawDev,LongAcc,LatAcc,SideSlip,Vx,Vy,YawVel,SlipAngleFront,SlipAngleRear,LatForceFront,LatForceRear,LongForceFront,LongForceRear,VertForceFront,VertForceRear,Steer,Throttle,Brake,Gear,Clutch
sec,m,1/m,m,m,m/s,rad,m,deg,g,g,deg,m/s,m/s,rad/s,deg,deg,N,N,N,N,N,N,deg,%,N,#,0-1
0.0,0.4985,0.0,1.5446,5.2362,9.971,1.57,-1,-1,-1,-1,0.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.185,3197.3211,0.0,0.0,0.0,0,0
0.05,0.997,0.0,1.545,5.7347,9.9681,1.57,-1,-1,-1,-1,0.0,9.9681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.1697,3197.2851,0.0,0.0,0.0,0,0
0.1,1.4952,0.0,1.5454,6.2329,9.9651,1.57,-1,-1,-1,-1,0.0,9.9651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.1543,3197.2492,0.0,0.0,0.0,0,0
0.15,1.9933,0.0,1.5458,6.731,9.9622,1.57,-1,-1,-1,-1,0.0,9.9622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.139,3197.2133,0.0,0.0,0.0,0,0
0.2,2.4913,0.0,1.5462,7.229,9.9593,1.57,-1,-1,-1,-1,0.0,9.9593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.1237,3197.1774,0.0,0.0,0.0,0,0
0.25,3.0029,0.0,1.5466,7.7406,10.2331,1.57,-1,-1,-1,-1,0.0,10.2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.0,3603.1084,3197.1416,0.0,1.0,0.0,0,0
0.3,3.5283,0.0,1.547,8.266,10.5067,1.57,-1,-1,-1,-1,0.0,10.5067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.0,3604.5636,3200.5496,0.0,1.0,0.0,0,0
0.35,4.0635,0.0,1.5727,8.8006,10.7055,1.5617,-1,-1,-1,-1,-0.0389,10.6974,-0.4162,-0.1655,-0.1963,-0.1963,-5812.9646,0.0,0.0,3791.0,3606.0575,3204.0479,-0.1963,1.0,0.0,0,0
0.4,4.6088,0.0,1.6162,9.3441,10.9049,1.5406,-1,-1,-1,-1,-0.0497,10.8914,-0.5416,-0.423,-0.1375,-0.1375,-5814.7538,2771.9166,0.0,3791.0,3607.1674,3206.6471,-0.1963,1.0,0.0,0,0
0.45,5.165,0.0,1.6896,9.8955,11.1247,1.5136,-1,-1,-1,-1,-0.0752,11.0932,-0.8359,-0.5395,-0.0967,-0.0967,-5816.5818,-1482.7027,0.0,3791.0,3608.3014,3209.3027,-0.1963,1.0,0.0,0,0
0.5,5.7321,0.0,1.7872,10.4541,11.3416,1.4771,-1,-1,-1,-1,-0.0793,11.306,-0.8983,-0.7301,-0.059,-0.059,-5818.6367,751.7624,0.0,3791.0,3609.5761,3212.2879,-0.1963,1.0,0.0,0,0
0.55,6.3113,0.0,1.9175,11.0185,11.5837,1.4373,-1,-1,-1,-1,-0.0934,11.5333,-1.0799,-0.7964,-0.0348,-0.0348,-5510.3245,-2737.25,0.0,3791.0,3610.8591,3215.2924,-0.1963,1.0,0.0,0,0
0.6,6.9033,0.0,2.0697,11.5905,11.8395,1.395,-1,-1,-1,-1,-0.0842,11.7975,-0.9961,-0.8464,-0.0154,-0.0154,-3616.0331,-1596.9597,0.0,3791.0,3612.3198,3218.7133,-0.1963,1.0,0.0,0,0
0.65,7.5081,0.0,2.2523,12.1671,12.0961,1.352,-1,-1,-1,-1,-0.0878,12.0496,-1.0604,-0.8592,-0.021,-0.021,-4404.5283,-3401.2305,0.0,3791.0,3613.897,3222.4067,-0.1963,1.0,0.0,0,0
0.7,8.1258,0.0,2.4625,12.748,12.3544,1.3081,-1,-1,-1,-1,-0.0846,12.3103,-1.0434,-0.8771,-0.0181,-0.0181,-4019.8691,-2916.5638,0.0,3791.0,3615.5138,3226.193,-0.1963,1.0,0.0,0,0
0.75,8.7563,0.0,2.7032,13.3307,12.6098,1.2634,-1,-1,-1,-1,-0.0843,12.565,-1.0617,-0.8947,-0.0213,-0.0213,-4443.7423,-3289.0989,0.0,3791.0,3617.1762,3230.086,-0.1963,1.0,0.0,0,0
0.8,9.3995,0.0,2.9746,13.9139,12.8646,1.2178,-1,-1,-1,-1,-0.0827,12.8207,-1.0621,-0.9126,-0.0216,-0.0216,-4480.859,-3311.7728,0.0,3791.0,3618.8541,3234.0154,-0.1963,1.0,0.0,0,0
0.85,10.0554,0.0,3.278,14.4954,13.1169,1.1713,-1,-1,-1,-1,-0.0813,13.0735,-1.0655,-0.93,-0.0232,-0.0232,-4665.5257,-3485.1433,0.0,3776.2897,3620.5631,3238.0176,-0.1963,1.0,0.0,0,0
0.9,10.7248,0.0,3.5713,15.0971,13.3885,1.1392,-1,-1,-1,-1,-0.0221,13.3853,-0.2952,-0.6407,0.1718,0.1718,5839.1284,-3614.9364,0.0,3661.2499,3622.2881,3242.0573,0.0,1.0,0.0,0,0
0.95,11.3943,0.0,3.8518,15.705,13.3909,1.124,-1,-1,-1,-1,0.0146,13.3894,0.1954,-0.3056,0.0838,0.0838,5842.1834,-4995.9268,0.0,0.0,3624.1833,3246.4955,0.0,0.0,0.0,0,0
1.0,12.0636,0.0,4.1288,16.3142,13.3844,1.1221,-1,-1,-1,-1,0.0219,13.3812,0.2937,-0.0377,0.0149,0.0149,3533.7409,-4989.6693,0.0,0.0,3624.1999,3246.5344,0.0,0.0,0.0,0,0
1.05,12.7324,0.0,4.4314,16.9108,13.3779,1.1207,-1,-1,-1,-1,-0.0194,13.3754,-0.2592,-0.0275,-0.0183,-0.0183,-4057.0084,-3864.179,0.0,0.0,3624.1543,3246.4277,0.0,0.0,0.0,0,0
1.1,13.411,0.0,4.7555,17.5069,13.5716,1.1063,-1,-1,-1,-1,-0.0334,13.564,-0.4536,-0.2872,-0.1743,-0.1743,-5842.0626,2815.2859,0.0,3791.0,3624.1083,3246.32,-0.1963,1.0,0.0,0,0
1.15,14.0997,0.0,5.1064,18.0995,13.7736,1.0829,-1,-1,-1,-1,-0.0467,13.7586,-0.6429,-0.4692,-0.1356,-0.1356,-5844.2774,469.3459,0.0,3791.0,3625.4823,3249.5375,-0.1963,1.0,0.0,0,0
1.2,14.7989,0.0,5.4868,18.6862,13.984,1.0523,-1,-1,-1,-1,-0.0567,13.9615,-0.793,-0.6111,-0.1058,-0.1058,-5846.6214,-742.4971,0.0,3791.0,3626.9364,3252.9428,-0.1963,1.0,0.0,0,0
1.25,15.509,0.0,5.8982,19.265,14.2017,1.016,-1,-1,-1,-1,-0.0631,14.1734,-0.8961,-0.7273,-0.0834,-0.0834,-5849.1001,-1520.7885,0.0,3791.0,3628.474,3256.5437,-0.1963,1.0,0.0,0,0
