Time,Dist,Curv,PathX,PathY,Speed,PathHeading,LatGap,YawDev,LongAcc,LatAcc,SideSlip,Vx,Vy,YawVel,SlipAngleFront,SlipAngleRear,LatForceFront,LatForceRear,LongForceFront,LongForceRear,VertForceFront,VertForceRear,Steer,Throttle,Brake,Gear,Clutch
sec,m,1/m,m,m,m/s,rad,m,deg,g,g,deg,m/s,m/s,rad/s,deg,deg,N,N,N,N,N,N,deg,%,N,#,0-1
0.0,0.4988,0.0,1.5423,2.2431,9.9768,0.0,-1,-1,-1,-1,0.0,9.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.2155,3197.3924,0.0,0.0,0.0,0,0
0.05,0.9975,0.0,2.041,2.2431,9.9738,0.0,-1,-1,-1,-1,0.0,9.9738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.2001,3197.3564,0.0,0.0,0.0,0,0
0.1,1.4961,0.0,2.5396,2.2431,9.9709,0.0,-1,-1,-1,-1,0.0,9.9709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.1847,3197.3204,0.0,0.0,0.0,0,0
0.15,1.9945,0.0,3.038,2.2431,9.968,0.0,-1,-1,-1,-1,0.0,9.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.1694,3197.2844,0.0,0.0,0.0,0,0
0.2,2.4927,0.0,3.5362,2.2431,9.9651,0.0,-1,-1,-1,-1,0.0,9.9651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.154,3197.2485,0.0,0.0,0.0,0,0
0.25,3.0047,0.0,4.0482,2.2431,10.2389,0.0,-1,-1,-1,-1,0.0,10.2389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.0,3603.1387,3197.2126,0.0,1.0,0.0,0,0
0.3,3.5303,0.0,4.5738,2.2431,10.5125,0.0,-1,-1,-1,-1,0.0,10.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.0,3604.5948,3200.6225,0.0,1.0,0.0,0,0
0.35,4.0696,0.0,5.1131,2.2431,10.786,0.0,-1,-1,-1,-1,0.0,10.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.0,3606.0894,3204.1227,0.0,1.0,0.0,0,0
0.4,4.6188,0.0,5.6617,2.2685,10.9843,0.0083,-1,-1,-1,-1,0.0379,10.9764,0.4163,0.1656,0.1963,0.1963,5815.4875,0.0,0.0,3791.0,3607.6225,3207.713,0.1963,1.0,0.0,0,0
0.45,5.178,0.0,6.2192,2.312,11.1834,0.0294,-1,-1,-1,-1,0.0486,11.1702,0.5433,0.4214,0.139,0.139,5817.32,-2720.1819,0.0,3791.0,3608.7593,3210.3751,0.1963,1.0,0.0,0,0
0.5,5.7481,0.0,6.7846,2.3853,11.4018,0.0564,-1,-1,-1,-1,0.0725,11.3718,0.8257,0.5412,0.0992,0.0992,5819.1927,1385.1338,0.0,3791.0,3609.921,3213.0956,0.1963,1.0,0.0,0,0
0.55,6.329,0.0,7.3571,2.4835,11.6189,0.0926,-1,-1,-1,-1,0.0773,11.5842,0.8975,0.7239,0.063,0.063,5821.2852,-509.5324,0.0,3791.0,3611.2191,3216.1355,0.1963,1.0,0.0,0,0
0.6,6.9219,0.0,7.9353,2.6148,11.8573,0.1326,-1,-1,-1,-1,0.0907,11.8086,1.0735,0.7997,0.0394,0.0394,5673.8841,2590.4682,0.0,3791.0,3612.5347,3219.2165,0.1963,1.0,0.0,0,0
0.65,7.5273,0.0,8.5202,2.771,12.1076,0.1758,-1,-1,-1,-1,0.0853,12.0636,1.0315,0.8635,0.0197,0.0197,4248.9207,1725.3663,0.0,3791.0,3614.008,3222.6667,0.1963,1.0,0.0,0,0
0.7,8.1455,0.0,9.1098,2.9568,12.3645,0.2197,-1,-1,-1,-1,0.0855,12.3193,1.0565,0.8781,0.0201,0.0201,4301.4283,3259.3663,0.0,3791.0,3615.587,3226.3645,0.1963,1.0,0.0,0,0
0.75,8.7765,0.0,9.703,3.1722,12.6207,0.2645,-1,-1,-1,-1,0.0839,12.5764,1.057,0.8957,0.0203,0.0203,4319.7068,3180.7753,0.0,3791.0,3617.2418,3230.2397,0.1963,1.0,0.0,0,0
0.8,9.4203,0.0,10.2977,3.4186,12.8753,0.3101,-1,-1,-1,-1,0.0827,12.8313,1.0635,0.9133,0.022,0.022,4529.1955,3363.3811,0.0,3791.0,3618.9268,3234.1858,0.1963,1.0,0.0,0,0
0.85,10.078,0.0,10.9121,3.6533,13.1545,0.3415,-1,-1,-1,-1,0.0232,13.1509,0.3056,0.6285,-0.1732,-0.1732,-5836.4637,3480.3782,0.0,3781.0452,3620.635,3238.1861,0.0,1.0,0.0,0,0
0.9,10.7408,0.0,11.5363,3.8764,13.2561,0.3563,-1,-1,-1,-1,-0.013,13.255,-0.1717,0.2946,-0.0848,-0.0848,-5839.5477,4962.2039,0.0,1363.4509,3622.5482,3242.6665,0.0,1.0,0.0,0,0
0.95,11.4088,0.0,12.1667,4.0972,13.3596,0.3575,-1,-1,-1,-1,-0.0206,13.3567,-0.2757,0.0247,-0.0158,-0.0158,-3675.4248,4925.5896,0.0,1499.3522,3623.2545,3244.3205,0.0,1.0,0.0,0,0
1.0,12.0899,0.0,12.7996,4.3487,13.6219,0.3586,-1,-1,-1,-1,0.0196,13.6193,0.2669,0.0227,0.0182,0.0182,4049.3114,3611.4986,0.0,3673.4614,3623.9795,3246.0183,0.0,1.0,0.0,0,0
1.05,12.7805,0.0,13.4533,4.5717,13.8128,0.3563,-1,-1,-1,-1,-0.0275,13.8076,-0.3799,-0.0471,-0.2181,-0.2181,-5844.8581,-2917.8756,0.0,3791.0,3625.8425,3250.3811,-0.1963,1.0,0.0,0,0
1.1,13.4807,0.0,14.1215,4.7809,14.0042,0.3398,-1,-1,-1,-1,-0.0363,13.995,-0.5087,-0.3304,-0.1644,-0.1644,-5847.0808,3525.4098,0.0,3772.6655,3627.2213,3253.6102,-0.1963,1.0,0.0,0,0
1.15,14.1911,0.0,14.8067,4.9684,14.207,0.3144,-1,-1,-1,-1,-0.0473,14.1911,-0.6724,-0.5078,-0.1296,-0.1296,-5849.3401,326.7329,0.0,3791.0,3628.6229,3256.8923,-0.1963,1.0,0.0,0,0
1.2,14.912,0.0,15.5092,5.1301,14.4184,0.2825,-1,-1,-1,-1,-0.0563,14.3956,-0.8109,-0.6382,-0.103,-0.103,-5851.7669,-1095.209,0.0,3791.0,3630.1283,3260.4179,-0.1963,1.0,0.0,0,0
1.25,15.6438,0.0,16.2287,5.2638,14.6362,0.2451,-1,-1,-1,-1,-0.0614,14.6087,-0.8978,-0.7472,-0.0832,-0.0832,-5854.3349,-1741.6332,0.0,3791.0,3631.7214,3264.1486,-0.1963,1.0,0.0,0,0
1.3,16.3868,0.0,16.9645,5.3669,14.8599,0.2036,-1,-1,-1,-1,-0.0642,14.8292,-0.9538,-0.8312,-0.0694,-0.0694,-5857.0206,-2500.2237,0.0,3791.0,3633.3875,3268.0503,-0.1963,1.0,0.0,0,0
1.35,17.1412,0.0,17.7156,5.4375,15.0876,0.1587,-1,-1,-1,-1,-0.0651,15.0557,-0.9813,-0.8963,-0.0604,-0.0604,-5859.8196,-3072.4242,0.0,3791.0,3635.1238,3272.1165,-0.1963,1.0,0.0,0,0
1.4,17.9071,0.0,18.4806,5.4735,15.3179,0.1115,-1,-1,-1,-1,-0.0644,15.2862,-0.9854,-0.9457,-0.0551,-0.0551,-5862.6739,-3549.1921,0.0,3791.0,3636.9189,3276.3202,-0.1963,1.0,0.0,0,0
1.45,18.6832,0.0,19.2567,5.4734,15.5211,0.0623,-1,-1,-1,-1,-0.0625,15.4908,-0.97,-0.9822,-0.0529,-0.0529,-5864.4476,-3940.1765,0.0,3403.1308,3638.762,3280.6365,-0.1963,1.0,0.0,0,0
1.5,19.4679,0.0,20.0405,5.4357,15.695,0.0119,-1,-1,-1,-1,-0.06,15.6668,-0.9404,-1.0081,-0.0527,-0.0527,-5866.9106,-4262.3058,0.0,3000.485,3640.4115,3284.4993,-0.1963,1.0,0.0,0,0
1.55,20.2628,0.0,20.8352,5.4153,15.8975,-0.0225,-1,-1,-1,-1,-0.0033,15.8974,-0.052,-0.688,0.1423,0.1423,5870.6464,-4518.6395,0.0,2609.1073,3641.8402,3287.8451,0.0,1.0,0.0,0,0
1.6,21.0594,0.0,21.6318,5.4108,15.9334,-0.0397,-1,-1,-1,-1,0.0341,15.9241,0.5436,-0.345,0.0592,0.0592,5873.3608,-5205.1981,0.0,443.6244,3643.5241,3291.7885,0.0,1.0,0.0,0,0
1.65,21.8555,0.0,22.4275,5.386,15.9217,-0.0508,-1,-1,-1,-1,0.0196,15.9186,0.312,-0.2218,-0.0061,-0.0061,-1714.1844,-5222.869,0.0,155.6269,3643.8251,3292.4935,0.0,1.0,0.0,0,0
1.7,22.6586,0.0,23.2297,5.3473,16.0615,-0.0547,-1,-1,-1,-1,0.0065,16.0612,0.1042,-0.0773,-0.0016,-0.0016,-481.1463,-4783.1621,0.0,2102.4105,3643.727,3292.2636,0.0,1.0,0.0,0,0
1.75,23.4712,0.0,24.039,5.2747,16.252,-0.0628,-1,-1,-1,-1,-0.0266,16.2462,-0.433,-0.1636,-0.1966,-0.1966,-5875.5855,-2447.9162,0.0,3791.0,3644.9041,3295.0204,-0.1963,1.0,0.0,0,0
1.8,24.2934,0.0,24.8556,5.1786,16.4446,-0.083,-1,-1,-1,-1,-0.0342,16.435,-0.5616,-0.4033,-0.1567,-0.1567,-5878.1973,2183.4022,0.0,3791.0,3646.5243,3298.8147,-0.1963,1.0,0.0,0,0
1.85,25.1257,0.0,25.6783,5.0527,16.6454,-0.1108,-1,-1,-1,-1,-0.041,16.6314,-0.6827,-0.5565,-0.1305,-0.1305,-5880.8694,-430.9189,0.0,3791.0,3648.182,3302.6966,-0.1963,1.0,0.0,0,0
1.9,25.9683,0.0,26.5058,4.894,16.8522,-0.1444,-1,-1,-1,-1,-0.0451,16.8351,-0.7592,-0.6705,-0.1122,-0.1122,-5883.6881,-1617.7312,0.0,3791.0,3649.9306,3306.7915,-0.1963,1.0,0.0,0,0
1.95,26.8248,0.0,27.3511,4.7559,17.129,-0.1653,-1,-1,-1,-1,0.0032,17.1289,0.0554,-0.4181,0.0963,0.0963,5886.6286,-2458.52,0.0,3791.0,3651.7547,3311.0634,0.0,1.0,0.0,0,0
2.0,27.6892,0.0,28.2064,4.6308,17.2879,-0.1708,-1,-1,-1,-1,0.0256,17.2823,0.4422,-0.1104,0.0283,0.0283,5159.236,-4765.8979,0.0,2234.8217,3654.2306,3316.8613,0.0,1.0,0.0,0,0
2.05,28.5624,0.0,29.0656,4.4752,17.4652,-0.1745,-1,-1,-1,-1,-0.0046,17.465,-0.0811,-0.0737,-0.0173,-0.0173,-3926.3078,-4550.4337,0.0,2656.7119,3655.6701,3320.2326,0.0,1.0,0.0,0,0
2.1,29.4491,0.0,29.9402,4.3293,17.7337,-0.1738,-1,-1,-1,-1,0.0085,17.733,0.1503,0.0138,0.0101,0.0101,2627.7887,-338.6918,0.0,3791.0,3657.2913,3324.0292,0.0,1.0,0.0,0,0
2.15,30.3492,0.0,30.8253,4.1658,18.0012,-0.1743,-1,-1,-1,-1,-0.0083,18.0006,-0.1498,-0.0107,-0.0095,-0.0095,-2496.1431,-1448.4582,0.0,3791.0,3659.7789,3329.8548,0.0,1.0,0.0,0,0
2.2,31.2626,0.0,31.7262,4.015,18.2684,-0.1738,-1,-1,-1,-1,0.0078,18.2679,0.143,0.0106,0.0091,0.0091,2410.6722,1469.8395,0.0,3791.0,3662.2956,3335.7485,0.0,1.0,0.0,0,0
2.25,32.1894,0.0,32.6377,3.8476,18.5353,-0.1743,-1,-1,-1,-1,-0.0073,18.5348,-0.1355,-0.0102,-0.0086,-0.0086,-2297.1895,-1385.4742,0.0,3791.0,3664.8466,3341.7224,0.0,1.0,0.0,0,0
2.3,33.1294,0.0,33.5648,3.6913,18.8019,-0.1738,-1,-1,-1,-1,0.0068,18.8015,0.1272,0.0097,0.008,0.008,2169.6007,1300.316,0.0,3791.0,3667.4324,3347.7778,0.0,1.0,0.0,0,0
2.35,34.0829,0.0,34.5027,3.5201,19.0683,-0.1743,-1,-1,-1,-1,-0.0062,19.0679,-0.1187,-0.0092,-0.0074,-0.0074,-2033.8297,-1209.9327,0.0,3791.0,3670.0527,3353.9141,0.0,1.0,0.0,0,0
2.4,35.0496,0.0,35.4558,3.3584,19.3343,-0.1738,-1,-1,-1,-1,0.0057,19.334,0.11,0.0087,0.0069,0.0069,1893.8871,1118.2125,0.0,3791.0,3672.7074,3360.1311,0.0,1.0,0.0,0,0
2.45,36.0296,0.0,36.42,3.1835,19.6,-0.1742,-1,-1,-1,-1,-0.0052,19.5997,-0.1013,-0.0082,-0.0063,-0.0063,-1752.3455,-1026.8501,0.0,3791.0,3675.3965,3366.4285,0.0,1.0,0.0,0,0
2.5,37.0228,0.0,37.3991,3.0162,19.8654,-0.1739,-1,-1,-1,-1,0.0047,19.8652,0.0927,0.0076,0.0057,0.0057,1611.0114,937.0275,0.0,3791.0,3678.1197,3372.8057,0.0,1.0,0.0,0,0
2.55,38.0294,0.0,38.3897,2.8376,20.1305,-0.1742,-1,-1,-1,-1,-0.0042,20.1303,-0.0842,-0.007,-0.0052,-0.0052,-1471.2601,-849.5592,0.0,3791.0,3680.8768,3379.2626,0.0,1.0,0.0,0,0
2.6,39.0491,0.0,39.3947,2.6649,20.3953,-0.1739,-1,-1,-1,-1,0.0037,20.3952,0.076,0.0064,0.0046,0.0046,1334.226,765.0573,0.0,3791.0,3683.6678,3385.7986,0.0,1.0,0.0,0,0
2.65,40.0821,0.0,40.4115,2.4826,20.6598,-0.1742,-1,-1,-1,-1,-0.0033,20.6597,-0.0681,-0.0058,-0.0041,-0.0041,-1200.9067,-684.013,0.0,3791.0,3686.4924,3392.4134,0.0,1.0,0.0,0,0
2.7,41.1283,0.0,41.4424,2.3045,20.924,-0.1739,-1,-1,-1,-1,0.0029,20.9239,0.0605,0.0052,0.0037,0.0037,1072.2161,606.841,0.0,3791.0,3689.3505,3399.1066,0.0,1.0,0.0,0,0
2.75,42.1837,0.0,42.4766,2.0942,21.1069,-0.1812,-1,-1,-1,-1,-0.0194,21.103,-0.4101,-0.1466,-0.1996,-0.1996,-5951.894,-533.9018,0.0,3791.0,3692.242,3405.8779,-0.1963,1.0,0.0,0,0
2.8,43.2483,0.0,43.5141,1.8557,21.2919,-0.2,-1,-1,-1,-1,-0.0259,21.2848,-0.5523,-0.3749,-0.1679,-0.1679,-5955.1577,1773.1899,0.0,3791.0,3694.2665,3410.6191,-0.1963,1.0,0.0,0,0
2.85,44.3223,0.0,44.5537,1.5855,21.4815,-0.2272,-1,-1,-1,-1,-0.027,21.4737,-0.5804,-0.5444,-0.1477,-0.1477,-5958.4859,-7.5346,0.0,3791.0,3696.3312,3415.4541,-0.1963,1.0,0.0,0,0
2.9,45.4061,0.0,45.5935,1.28,21.6751,-0.2597,-1,-1,-1,-1,-0.0261,21.6677,-0.5664,-0.6489,-0.1366,-0.1366,-5961.9263,-1968.6252,0.0,3791.0,3698.4655,3420.4523,-0.1963,1.0,0.0,0,0
2.95,46.4996,0.0,46.6318,0.937,21.8701,-0.2955,-1,-1,-1,-1,-0.0235,21.864,-0.5146,-0.7171,-0.1316,-0.1316,-5965.4716,-3071.1292,0.0,3791.0,3700.6648,3425.6027,-0.1963,1.0,0.0,0,0
3.0,47.6071,0.0,47.6907,0.6128,22.1492,-0.3164,-1,-1,-1,-1,0.0192,22.1451,0.4254,-0.4169,0.0658,0.0658,5969.0743,-3830.3129,0.0,3791.0,3702.8997,3430.8365,0.0,1.0,0.0,0,0
